src_node_id,dest_node_id
0,1
0,7
0,9
0,24
0,25
0,40
0,44
0,50
0,72
0,122
0,169
0,193
0,227
0,235
0,247
0,249
0,255
0,262
0,300
0,316
0,323
0,340
0,353
0,364
0,381
0,421
0,430
0,448
0,457
0,536
0,553
0,599
0,604
0,618
0,658
0,665
0,725
0,780
0,787
0,801
0,895
0,916
0,934
0,939
0,941
0,943
0,951
0,953
0,956
0,985
1,7
1,9
1,20
1,23
1,24
1,25
1,40
1,44
1,50
1,86
1,92
1,122
1,175
1,190
1,223
1,227
1,235
1,300
1,316
1,318
1,323
1,341
1,381
1,386
1,392
1,421
1,430
1,447
1,459
1,554
1,580
1,583
1,599
1,604
1,618
1,629
1,665
1,687
1,725
1,780
1,801
1,884
1,885
1,911
1,953
1,961
1,962
1,979
1,991
2,5
2,11
2,22
2,33
2,49
2,52
2,77
2,81
2,101
2,106
2,108
2,137
2,138
2,140
2,153
2,164
2,172
2,219
2,225
2,242
2,243
2,269
2,273
2,349
2,387
2,389
2,437
2,441
2,527
2,565
2,568
2,572
2,590
2,596
2,647
2,649
2,650
2,685
2,688
2,700
2,716
2,749
2,750
2,852
2,880
2,908
2,932
2,971
2,983
3,13
3,23
3,32
3,35
3,56
3,66
3,80
3,93
3,100
3,110
3,117
3,119
3,129
3,133
3,157
3,160
3,170
3,202
3,222
3,233
3,234
3,268
3,272
3,282
3,370
3,468
3,485
3,506
3,528
3,537
3,538
3,541
3,545
3,550
3,561
3,578
3,608
3,631
3,659
3,684
3,713
3,772
3,774
3,831
3,836
3,877
3,887
3,969
4,15
4,19
4,34
4,43
4,46
4,60
4,69
4,90
4,95
4,104
4,136
4,145
4,152
4,221
4,224
4,237
4,244
4,245
4,258
4,260
4,271
4,301
4,302
4,303
4,335
4,426
4,458
4,479
4,486
4,501
4,529
4,542
4,559
4,593
4,662
4,669
4,672
4,682
4,719
4,785
4,793
4,823
4,849
4,858
4,909
4,938
4,978
5,22
5,33
5,49
5,52
5,64
5,77
5,81
5,89
5,101
5,121
5,137
5,138
5,153
5,172
5,193
5,243
5,287
5,294
5,296
5,324
5,387
5,417
5,437
5,441
5,443
5,487
5,507
5,518
5,521
5,527
5,540
5,588
5,606
5,649
5,653
5,736
5,747
5,749
5,758
5,784
5,908
5,915
5,921
5,947
5,981
6,14
6,20
6,28
6,29
6,30
6,59
6,63
6,65
6,78
6,139
6,143
6,148
6,182
6,206
6,272
6,286
6,291
6,315
6,329
6,350
6,353
6,354
6,355
6,362
6,380
6,402
6,448
6,461
6,478
6,512
6,513
6,531
6,659
6,663
6,706
6,707
6,728
6,744
6,768
6,798
6,815
6,860
6,883
6,972
6,998
7,9
7,12
7,17
7,24
7,25
7,40
7,44
7,50
7,72
7,121
7,122
7,190
7,194
7,223
7,227
7,235
7,262
7,300
7,316
7,318
7,323
7,354
7,430
7,459
7,466
7,553
7,554
7,580
7,632
7,635
7,648
7,658
7,801
7,824
7,885
7,892
7,934
7,939
7,961
7,972
7,979
7,985
8,12
8,29
8,44
8,48
8,59
8,62
8,103
8,106
8,114
8,128
8,132
8,135
8,143
8,148
8,168
8,204
8,205
8,284
8,287
8,313
8,321
8,326
8,333
8,342
8,358
8,393
8,418
8,433
8,445
8,484
8,549
8,558
8,571
8,597
8,674
8,685
8,730
8,758
8,760
8,783
8,790
8,857
8,860
8,862
9,23
9,24
9,25
9,40
9,44
9,50
9,59
9,72
9,86
9,111
9,121
9,122
9,128
9,169
9,175
9,190
9,193
9,227
9,247
9,250
9,255
9,262
9,316
9,323
9,324
9,364
9,381
9,399
9,421
9,457
9,459
9,536
9,620
9,635
9,687
9,725
9,800
9,884
9,896
9,916
10,30
10,37
10,53
10,57
10,64
10,76
10,84
10,106
10,107
10,122
10,141
10,161
10,166
10,174
10,177
10,183
10,229
10,238
10,343
10,344
10,365
10,368
10,382
10,397
10,400
10,406
10,439
10,452
10,514
10,543
10,594
10,641
10,656
10,670
10,693
10,708
10,742
10,764
10,799
10,810
10,947
10,993
11,16
11,21
11,26
11,42
11,61
11,65
11,97
11,105
11,159
11,182
11,184
11,187
11,188
11,213
11,215
11,228
11,236
11,276
11,339
11,357
11,376
11,425
11,473
11,477
11,535
11,585
11,589
11,625
11,677
11,711
11,748
11,757
11,775
11,797
11,802
11,906
11,918
11,937
11,996
12,21
12,28
12,29
12,94
12,112
12,117
12,128
12,142
12,184
12,190
12,198
12,284
12,285
12,291
12,332
12,342
12,355
12,371
12,393
12,396
12,402
12,438
12,441
12,462
12,465
12,470
12,637
12,652
12,691
12,727
12,729
12,765
12,783
12,837
12,906
12,942
12,954
13,32
13,35
13,56
13,66
13,68
13,80
13,110
13,129
13,133
13,144
13,200
13,233
13,268
13,272
13,282
13,370
13,385
13,395
13,528
13,541
13,545
13,550
13,563
13,578
13,631
13,633
13,659
13,706
13,756
13,772
13,774
13,791
13,865
13,877
13,887
13,904
13,949
13,969
14,71
14,83
14,109
14,116
14,123
