1	7
2	6
3	4
4	3
5	5
6	2
7	3
8	3
9	4
10	5
11	2
12	5
13	3
14	6
15	4
16	4
17	5
18	9
19	4
20	6
21	4
22	2
23	8
24	4
25	2
26	2
27	7
28	5
29	7
30	3
31	5
32	5
33	9
34	3
35	3
36	11
37	4
38	8
39	8
40	6
41	3
42	4
43	6
44	6
45	4
46	2
47	2
48	9
49	11
50	3
51	7
52	3
53	4
54	9
55	7
56	7
57	4
58	2
59	3
60	11
61	4
62	8
63	7
64	8
65	2
66	7
67	2
68	6
69	10
70	5
71	11
72	10
73	8
74	4
75	8
76	6
77	4
78	2
79	7
80	6
81	3
82	5
83	9
84	5
85	2
86	5
87	2
88	8
89	11
90	3
91	3
92	10
93	4
94	6
95	7
96	5
97	3
98	9
99	3
100	2
101	6
102	9
103	10
104	7
105	7
106	9
107	10
108	7
109	3
110	4
111	6
112	4
113	3
114	4
115	4
116	6
117	4
118	10
119	3
120	7
121	4
122	10
123	7
124	4
125	6
126	2
127	9
128	2
129	11
130	3
131	10
132	6
133	4
134	8
135	4
136	3
137	7
138	9
139	2
140	5
141	5
142	4
143	11
144	3
145	3
146	6
147	3
148	3
149	10
150	2
151	5
152	2
153	8
154	5
155	2
156	5
157	3
158	5
159	4
160	11
161	7
162	2
163	9
164	10
165	8
166	1
167	9
168	3
169	10
170	7
171	8
172	2
173	2
174	9
175	7
176	9
177	7
178	8
179	2
180	3
181	6
182	5
183	2
184	2
185	5
186	4
187	8
188	2
189	3
190	10
191	5
192	8
193	8
194	7
195	9
196	5
197	7
198	8
199	8
200	2
201	4
202	9
203	10
204	6
205	4
206	4
207	3
208	5
209	4
210	7
211	8
212	8
213	5
214	6
215	2
216	2
217	10
218	7
219	5
220	9
221	3
222	4
223	8
224	2
225	4
226	6
227	8
228	2
229	6
230	3
231	3
232	6
233	8
234	3
235	7
236	2
237	2
238	4
239	9
240	2
241	4
242	6
243	4
244	2
245	9
246	3
247	10
248	6
249	2
250	10
251	8
252	2
253	4
254	5
255	2
256	7
257	11
258	10
259	6
260	6
261	11
262	2
263	2
264	8
265	5
266	2
267	6
268	6
269	6
270	9
271	6
272	5
273	5
274	10
275	6
276	3
277	5
278	4
279	2
280	6
281	11
282	9
283	4
284	2
285	4
286	11
287	9
288	3
289	10
290	3
291	9
292	8
293	11
294	4
295	5
296	3
297	11
298	9
299	11
300	1
301	3
302	9
303	5
304	11
305	5
306	7
307	6
308	2
309	2
310	2
311	10
312	6
313	11
314	3
315	11
316	3
317	5
318	7
319	4
320	3
321	2
322	10
323	3
324	4
325	3
326	5
327	3
