src_node_id,dest_node_id
0,5
0,6
0,11
0,17
0,36
0,49
0,50
0,51
0,59
0,68
0,74
0,77
0,89
0,102
0,103
0,107
0,109
0,148
0,182
0,213
0,234
0,251
0,271
0,296
0,325
0,383
0,398
0,432
0,454
0,466
0,509
0,514
0,531
0,541
0,542
0,561
0,591
0,617
0,623
0,652
0,684
0,695
0,699
0,719
0,796
0,812
0,835
0,894
0,909
0,940
1,4
1,12
1,20
1,25
1,30
1,51
1,56
1,69
1,77
1,95
1,108
1,114
1,118
1,122
1,123
1,139
1,153
1,167
1,189
1,221
1,232
1,246
1,248
1,273
1,282
1,285
1,293
1,327
1,335
1,376
1,406
1,432
1,438
1,474
1,475
1,503
1,520
1,524
1,532
1,544
1,614
1,626
1,637
1,692
1,703
1,706
1,764
1,791
1,867
1,913
2,3
2,4
2,6
2,10
2,12
2,20
2,22
2,27
2,33
2,41
2,55
2,60
2,71
2,85
2,95
2,102
2,118
2,119
2,140
2,154
2,200
2,206
2,227
2,239
2,267
2,274
2,308
2,319
2,343
2,346
2,347
2,363
2,438
2,444
2,482
2,503
2,574
2,614
2,629
2,699
2,735
2,760
2,849
2,877
2,880
2,885
2,892
3,4
3,7
3,10
3,27
3,39
3,43
3,46
3,71
3,76
3,85
3,90
3,93
3,96
3,102
3,106
3,107
3,143
3,144
3,152
3,158
3,161
3,166
3,181
3,208
3,216
3,225
3,240
3,243
3,314
3,386
3,388
3,416
3,437
3,455
3,472
3,473
3,477
3,508
3,528
3,577
3,600
3,662
3,694
3,698
3,728
3,978
4,10
4,13
4,19
4,23
4,24
4,33
4,49
4,51
4,54
4,65
4,70
4,75
4,93
4,118
4,148
4,164
4,173
4,230
4,235
4,246
4,273
4,294
4,300
4,315
4,362
4,395
4,446
4,516
4,538
4,574
4,585
4,596
4,635
4,715
4,730
4,753
4,761
4,782
4,795
4,819
4,887
4,965
4,966
5,6
5,11
5,17
5,24
5,29
5,70
5,76
5,81
5,94
5,101
5,126
5,128
5,143
5,150
5,167
5,178
5,200
5,208
5,253
5,276
5,287
5,304
5,307
5,331
5,394
5,497
5,511
5,518
5,530
5,560
5,597
5,616
5,628
5,647
5,653
5,660
5,702
5,717
5,731
5,824
5,841
5,885
5,891
5,910
5,978
6,15
6,17
6,18
6,24
6,26
6,34
6,37
6,39
6,40
6,46
6,72
6,80
6,91
6,95
6,97
6,123
6,135
6,139
6,145
6,165
6,166
6,190
6,234
6,297
6,315
6,356
6,398
6,419
6,429
6,498
6,619
6,668
6,704
6,726
6,731
6,758
6,759
6,792
6,865
6,881
6,915
6,951
6,978
7,13
7,21
7,32
7,35
7,41
7,42
7,57
7,61
7,78
7,91
7,133
7,135
7,137
7,183
7,201
7,207
7,238
7,254
7,269
7,275
7,284
7,292
7,300
7,310
7,329
7,407
7,466
7,479
7,491
7,523
7,541
7,658
7,666
7,698
7,725
7,770
7,819
7,874
7,897
7,941
7,964
7,973
7,978
8,15
8,19
8,21
8,30
8,42
8,48
8,63
8,64
8,68
8,72
8,73
8,87
8,112
8,119
8,132
8,151
8,195
8,207
8,227
8,232
8,253
8,265
8,281
8,285
