node_id,random_community_feature,community_id,is_outlier
402,44.88420493786379,0,1
450,35.36227456301782,0,1
829,35.76826289745185,0,1
957,35.45467965966638,0,1
982,43.485161762763866,0,1
1339,41.75851267389485,0,1
1363,35.92578143353565,0,1
1496,49.39197330043745,0,1
1579,40.315927258860995,0,1
1598,50.23502242075176,0,1
1713,45.16777989742839,0,1
1988,43.18889548771112,0,1
2117,38.33286568133028,0,1
2170,42.388420751296124,0,1
2251,52.2580863973757,0,1
2285,37.529936459196115,0,1
2387,33.11737345783797,0,1
2423,35.570190709059915,0,1
2576,53.052199815641664,0,1
2579,53.72690970943873,0,1
2818,32.226908426112715,0,1
3002,54.995472246956425,0,1
3067,41.26213211874535,0,1
3146,48.65531785513471,0,1
3197,42.830138785154155,0,1
3305,46.11738405340782,0,1
3341,40.27442426123599,0,1
3366,35.748451121851275,0,1
3515,38.09416814085788,0,1
4293,35.34900774186453,0,1
66,-7.979075485095574,1,0
129,-18.720594517424956,1,0
162,12.764118030689346,1,0
218,-6.879872357433131,1,0
227,-3.259730728838731,1,0
286,-16.276965410920774,1,0
384,11.846704083679622,1,0
390,-23.233979454840828,1,0
434,1.3276473482916327,1,0
448,-16.510541583225212,1,0
464,-26.894118798694283,1,0
483,-18.95338821149391,1,0
491,-24.515192123066548,1,0
508,-14.072830146739463,1,0
578,-16.303568391490643,1,0
671,-4.812959620918747,1,0
680,-0.3497626784857317,1,0
698,-12.921187094404836,1,0
773,-10.777384565664546,1,0
791,-5.22006858609879,1,0
883,-19.84506270348868,1,0
1014,2.1732157083593506,1,0
1056,4.538425513761245,1,0
1091,-6.728721644268859,1,0
1100,31.927722428935486,1,0
1109,5.865729725696028,1,0
1191,-12.30109934646432,1,0
1194,-16.710050500561614,1,0
1207,-14.416583583632491,1,0
1251,-19.172005979010713,1,0
1297,9.594009940136932,1,0
1338,-22.63132785537926,1,0
1368,-11.75153667259927,1,0
1396,-19.65835442710652,1,0
1469,8.136715557160752,1,0
1476,-35.34694403750312,1,0
1622,-16.71567373650998,1,0
1649,-12.47105149038154,1,0
1670,-4.686173510008639,1,0
1691,-2.188968222557408,1,0
1711,-14.127384608696842,1,0
1750,7.129156834841641,1,0
1825,-4.767374699818891,1,0
1857,33.21468209856154,1,0
1945,-36.93061305759102,1,0
1965,0.6284673814160247,1,0
2057,-28.758895262784144,1,0
2065,-24.39906478650748,1,0
2114,24.701100390102827,1,0
2142,20.462177469285493,1,0
2194,-43.06773352988756,1,0
2202,-14.250595013697703,1,0
2205,-11.482062272888692,1,0
2305,-47.928656592968835,1,0
2338,-11.181837341874267,1,0
2339,-3.380911641392623,1,0
2368,-6.487298293311877,1,0
2408,-45.50604544671779,1,0
2424,9.222164651761858,1,0
2475,-6.006036999829246,1,0
2536,-11.412625392323957,1,0
2572,-23.62075966213693,1,0
2595,2.2402387409401125,1,0
2686,5.880023762531291,1,0
2724,-18.82558602289187,1,0
2758,-8.739823456857994,1,0
2894,4.269801832491538,1,0
2975,-44.802441470176305,1,0
2979,-8.247814176738355,1,0
2985,-43.97227901496127,1,0
3046,-26.602595780817943,1,0
3139,-2.0328597708804512,1,0
3311,-12.867316428889785,1,0
3336,-17.37971519506333,1,0
3358,-15.54219041405767,1,0
3375,4.6439947468347516,1,0
3379,2.1497591224285255,1,0
3402,-24.209588414199843,1,0
3414,-5.152207113244782,1,0
3453,-18.62647702739921,1,0
3480,32.09747558686702,1,0
3568,-23.36430728772256,1,0
3584,-15.8393732486748,1,0
3680,-16.475433881271556,1,0
3709,-18.06578686374339,1,0
3755,-7.83095299822391,1,0
4129,-5.503137216766231,1,0
4235,-38.875663443231964,1,0
4254,-20.43139197807688,1,0
4274,-33.616084871555756,1,0
4285,11.489148717777603,1,0
4343,33.17364656394969,1,0
4370,14.083041260596197,1,0
4455,-4.212006842353398,1,0
4463,7.719179692398029,1,0
4602,-7.377438322566427,1,0
4864,18.907934640393922,1,0
4923,1.462753087902401,1,0
4925,-14.377142246008688,1,0
4,-35.57566256928872,2,0
178,-44.944570270322906,2,0
202,-33.572039009613974,2,0
230,-48.9293702110226,2,0
257,-30.380012059964013,2,0
381,-17.730277361365324,2,0
477,-49.32669610475987,2,0
499,-29.316989654006022,2,0
549,-54.70959416446263,2,0
571,-40.40411454915599,2,0
685,-14.488306350824352,2,0
751,-37.6015763526127,2,0
758,-58.5916748813422,2,0
804,-21.565747884683017,2,0
842,-29.974917515940547,2,0
844,-37.724907073347225,2,0
1002,-17.893776326131615,2,0
1022,-28.283322017198035,2,0
1082,-30.09127679633076,2,0
1127,-21.06524397999662,2,0
1189,-27.52643202996869,2,0
1463,-18.4413746866594,2,0
1593,-35.84910649361266,2,0
1704,-49.21202793095845,2,0
1757,-66.54326083955053,2,0
1796,-7.067478611085825,2,0
1840,-37.66844804823314,2,0
1928,-29.881331359704692,2,0
1991,-37.38413575328002,2,0
2104,-14.285374825461428,2,0
2139,-45.29028332463779,2,0
2172,-36.35912271154454,2,0
2175,-42.00980444044137,2,0
2203,-37.119499847099334,2,0
2206,-38.68179532205907,2,0
2345,-31.439315870882645,2,0
2461,-29.811022068690647,2,0
2490,-50.1303008754931,2,0
2509,-22.291568946104658,2,0
2521,-49.23724727066948,2,0
2538,-40.405152699640205,2,0
2588,-20.5866343525379,2,0
2666,-39.73597121431869,2,0
2720,-18.252311921593716,2,0
2742,-37.602279491012006,2,0
2767,-22.20834127367173,2,0
2776,-25.35112596727209,2,0
2781,-40.17526460552331,2,0
2807,-33.22815975497299,2,0
2840,-13.411519381741414,2,0
2853,-47.961952797488664,2,0
2881,-26.803683216778698,2,0
2951,-24.38567194832044,2,0
3012,-38.64274098912955,2,0
3038,-35.10543695874941,2,0
3054,-36.05252557488433,2,0
3103,-34.91789407434488,2,0
3126,-23.76682080004763,2,0
3161,-31.013525411918376,2,0
3248,-37.314848049966706,2,0
3250,-37.89955191108885,2,0
3252,-34.701093598772346,2,0
3301,-39.090760711714935,2,0
3491,-25.658860325365957,2,0
3620,-44.94883623039595,2,0
3630,-17.848051711896833,2,0
3651,-28.24174199015531,2,0
3688,-29.065807290815943,2,0
3718,-6.029395183957767,2,0
3721,-15.901370772216652,2,0
3732,-37.39613352860964,2,0
3749,-44.714084645633775,2,0
3823,-28.76705222242177,2,0
3968,-66.4307763634504,2,0
3984,-37.740337234160286,2,0
4015,-26.32970234460558,2,0
4030,-18.50395501614892,2,0
4059,-39.31830044020147,2,0
4088,-48.74386929162513,2,0
4134,-38.02239544068148,2,0
4246,-31.034349410008964,2,0
4330,-19.87716429445838,2,0
4355,-27.176394985072825,2,0
4427,-49.75298365999049,2,0
4439,-19.910697450467612,2,0
4506,-39.97829398822713,2,0
