src_node_id,dest_node_id
0,12
0,24
0,36
0,37
0,45
0,52
0,58
0,65
0,71
0,72
0,85
0,108
0,110
0,116
0,130
0,160
0,197
0,226
0,227
0,231
0,237
0,242
0,248
0,275
0,291
0,330
0,335
0,366
0,377
0,392
0,413
0,414
0,416
0,434
0,441
0,471
0,479
0,489
0,508
0,604
0,620
0,641
0,658
0,691
0,708
0,730
0,784
0,865
0,895
0,937
1,7
1,9
1,16
1,17
1,33
1,34
1,41
1,51
1,53
1,61
1,113
1,114
1,144
1,145
1,148
1,167
1,172
1,178
1,197
1,230
1,233
1,260
1,266
1,341
1,359
1,362
1,367
1,374
1,381
1,396
1,427
1,443
1,454
1,492
1,501
1,505
1,522
1,633
1,648
1,651
1,678
1,745
1,767
1,794
1,816
1,858
1,924
1,999
2,6
2,20
2,48
2,60
2,71
2,95
2,101
2,113
2,115
2,121
2,166
2,181
2,189
2,202
2,225
2,235
2,254
2,265
2,303
2,311
2,323
2,334
2,350
2,368
2,375
2,408
2,467
2,470
2,496
2,567
2,582
2,615
2,622
2,631
2,632
2,668
2,692
2,762
2,792
2,818
2,821
2,867
2,873
2,933
2,949
2,957
3,6
3,12
3,16
3,18
3,21
3,39
3,42
3,50
3,54
3,86
3,93
3,100
3,138
3,158
3,162
3,168
3,220
3,244
3,249
3,296
3,299
3,302
3,332
3,335
3,369
3,395
3,401
3,419
3,430
3,440
3,442
3,446
3,458
3,479
3,503
3,504
3,510
3,596
3,643
3,698
3,710
3,730
3,774
3,994
4,6
4,8
4,12
4,21
4,24
4,25
4,33
4,53
4,80
4,106
4,149
4,163
4,206
4,212
4,219
4,222
4,270
4,302
4,309
4,311
4,342
4,370
4,424
4,448
4,503
4,512
4,535
4,584
4,589
4,648
4,669
4,710
4,711
4,719
4,724
4,754
4,897
4,898
4,901
4,928
4,977
4,991
5,12
5,19
5,33
5,34
5,41
5,44
5,54
5,56
5,57
5,58
5,73
5,76
5,83
5,84
5,87
5,146
5,149
5,156
5,177
5,200
5,213
5,238
5,318
5,388
5,392
5,416
5,441
5,455
5,519
5,552
5,558
5,620
5,680
5,702
5,703
5,780
5,794
5,819
5,876
5,968
5,982
5,984
6,13
6,33
6,60
6,67
6,80
6,101
6,105
6,116
6,121
6,123
6,131
6,134
6,246
6,286
6,297
6,304
6,310
6,333
6,394
6,414
6,433
6,444
6,446
6,456
6,541
6,573
6,585
6,596
6,627
6,665
6,682
6,735
6,736
6,762
6,769
6,782
6,856
6,973
7,11
7,16
7,17
7,22
7,23
7,33
7,51
7,53
7,107
7,131
7,142
7,150
7,157
7,172
7,178
7,193
7,199
7,215
7,228
7,246
7,267
7,276
7,277
7,310
7,312
7,320
7,322
7,336
7,340
7,353
7,474
7,486
7,501
7,535
7,609
7,722
7,810
7,929
7,966
8,27
8,43
8,46
8,54
8,63
8,70
8,71
8,72
8,108
8,128
8,129
8,141
8,162
8,180
8,196
8,233
8,261
8,266
8,272
8,327
8,442
8,445
8,462
8,481
8,499
8,593
8,596
8,614
8,645
8,657
8,659
8,707
8,718
8,742
8,846
8,870
8,955
8,965
8,974
9,53
9,59
9,74
9,81
9,115
9,121
9,126
9,136
9,171
9,188
9,235
9,247
9,267
9,275
9,301
9,317
9,321
9,348
9,355
9,367
9,387
9,396
9,421
9,433
9,465
9,475
9,527
9,536
9,592
9,622
9,637
9,667
9,681
9,695
9,704
9,725
9,788
9,856
9,862
10,18
10,24
10,28
10,46
10,57
10,60
10,62
10,71
10,89
10,105
10,120
10,126
10,127
10,136
10,145
10,171
10,178
10,188
10,239
10,296
10,298
10,328
10,329
10,337
10,360
10,383
10,387
10,391
10,422
10,536
10,542
10,549
10,561
10,573
10,595
10,658
10,736
10,786
10,803
11,15
11,32
11,56
11,62
11,70
11,74
11,81
11,86
11,104
11,144
11,153
11,154
11,155
11,175
11,182
11,183
11,221
11,228
11,282
11,285
11,341
11,361
11,590
11,605
11,618
11,621
11,627
11,682
11,729
11,757
11,764
11,780
11,811
11,825
11,860
11,905
11,942
11,986
12,25
12,27
12,34
12,45
12,56
12,65
12,87
12,127
12,142
12,143
12,151
12,163
12,215
12,225
12,231
12,241
12,270
12,295
12,314
12,316
12,335
12,370
12,419
12,481
12,493
12,505
12,509
12,540
12,659
12,691
12,706
12,940
13,18
13,19
13,31
13,59
13,75
13,96
13,116
13,147
13,159
13,165
13,187
13,193
13,220
13,268
13,280
13,299
13,304
13,311
13,349
13,352
13,436
13,477
13,538
13,581
13,598
13,602
13,624
13,650
13,686
13,692
13,737
13,843
13,883
13,927
13,999
14,23
14,27
14,38
14,65
14,67
14,81
14,109
14,152
14,162
14,171
14,174
14,227
14,277
14,296
14,298
14,324
14,355
14,377
14,398
14,409
14,440
14,459
14,513
14,515
14,616
14,628
14,638
14,654
14,676
14,703
14,713
14,741
14,800
14,844
14,869
14,990
15,48
15,71
15,110
15,114
15,115
15,122
15,129
15,139
15,145
15,181
15,185
15,255
15,270
15,303
15,313
15,331
15,334
15,389
15,399
15,501
15,520
15,526
15,592
15,599
15,687
15,694
15,753
15,851
15,871
15,887
15,904
15,915
15,989
15,996
16,17
16,25
16,36
16,37
16,41
16,51
16,53
16,90
16,114
16,145
16,157
16,167
16,183
16,192
16,193
16,196
16,283
16,308
16,334
16,347
16,361
16,522
16,553
16,560
16,586
16,659
16,700
16,822
16,850
16,852
16,960
16,974
17,29
17,35
17,51
17,53
17,82
17,108
17,114
17,120
17,145
17,152
17,174
17,186
17,193
17,198
17,246
17,340
17,366
17,386
17,399
17,501
17,524
17,643
17,742
17,761
17,810
17,816
17,829
17,861
17,889
17,925
17,932
17,960
18,21
18,22
18,39
18,45
18,46
18,58
18,65
18,91
18,101
18,112
18,166
18,184
18,187
18,224
18,242
18,249
18,250
18,253
18,295
18,323
18,324
18,387
18,462
18,488
18,598
18,629
18,697
18,789
18,828
18,856
18,862
18,916
19,28
19,30
19,37
19,50
19,68
19,69
19,88
19,93
19,135
19,187
19,192
19,202
19,220
19,228
19,241
19,297
19,343
19,356
19,393
19,453
19,561
19,562
19,628
19,660
19,688
19,803
19,841
19,859
19,863
19,940
19,958
19,975
20,23
20,31
20,39
20,48
20,73
20,75
20,89
20,95
20,101
20,122
20,130
20,134
20,149
20,166
20,186
20,207
20,225
20,235
20,240
20,309
20,351
20,502
20,570
20,589
20,590
20,614
20,663
20,710
20,717
20,802
20,812
20,849
20,946
21,41
21,46
21,58
21,74
21,91
21,96
21,159
21,179
21,184
21,211
21,224
21,242
21,263
21,295
21,299
21,352
21,356
21,381
21,406
21,485
21,497
21,518
21,528
21,535
21,549
21,608
21,693
21,792
21,826
21,854
21,874
22,46
22,61
22,68
22,72
22,79
22,96
22,152
22,160
22,182
22,195
22,208
22,230
22,241
22,248
22,249
22,262
22,280
22,293
22,300
22,366
22,376
22,429
22,486
22,518
22,557
22,587
22,595
22,671
22,828
22,845
22,918
22,934
23,25
23,29
23,35
23,46
23,48
23,71
23,90
23,92
23,101
23,104
23,122
23,142
23,179
23,207
23,247
23,305
23,415
23,417
23,435
23,576
23,631
23,651
23,656
23,691
23,768
23,793
23,795
23,837
23,887
23,948
24,25
24,36
24,41
24,42
24,56
24,62
24,78
24,108
24,110
24,112
24,119
24,162
24,168
24,188
24,218
24,222
24,413
24,420
24,481
24,491
24,537
24,544
24,608
24,691
24,760
24,787
24,811
24,833
24,851
24,940
25,40
25,43
25,44
25,45
25,67
25,78
25,100
25,108
25,158
25,197
25,210
25,234
25,244
25,305
25,323
25,345
25,368
25,393
25,397
25,513
25,555
25,597
25,626
25,669
25,678
25,760
25,812
25,838
26,32
26,42
26,66
26,76
26,107
26,118
26,143
26,146
26,153
26,173
26,179
26,196
26,227
26,264
26,292
26,301
26,321
26,325
26,335
26,344
26,349
26,397
26,405
26,501
26,559
26,584
26,632
26,688
26,807
26,910
26,963
26,966
26,980
27,32
27,38
27,49
27,53
27,67
27,70
27,74
27,95
27,109
27,114
27,132
27,134
27,140
27,169
27,269
27,281
27,287
27,355
27,357
27,434
27,441
27,445
27,470
27,556
27,588
27,647
27,662
27,858
27,990
28,30
28,33
28,37
28,43
28,46
28,68
28,77
28,79
28,88
28,126
28,150
28,165
28,207
28,325
28,349
28,387
28,412
28,425
28,436
28,448
28,495
28,511
28,525
28,539
28,568
28,650
28,790
28,818
28,819
28,975
29,30
29,33
29,34
29,83
29,87
29,91
29,100
29,105
29,151
29,156
29,158
29,166
29,180
29,266
29,278
29,332
29,346
29,426
29,468
29,523
29,540
29,554
29,575
29,709
29,712
29,744
29,778
29,787
29,934
30,72
30,99
30,108
30,110
30,124
30,137
30,173
30,187
30,190
30,205
30,220
30,229
30,237
30,311
30,312
30,326
30,340
30,352
30,403
30,421
30,451
30,471
30,616
30,661
30,664
30,741
30,863
30,879
31,55
31,58
31,80
31,92
31,98
31,115
31,117
31,166
31,181
31,189
31,223
31,225
31,233
31,273
31,320
31,327
31,417
31,421
31,422
31,435
31,490
31,560
31,575
31,730
31,795
31,900
31,920
31,951
32,82
32,86
32,96
32,116
32,153
32,155
32,162
32,174
32,182
32,268
32,274
32,282
32,530
32,537
32,572
32,590
32,609
32,641
32,697
32,714
32,723
32,884
32,914
32,918
32,958
32,964
33,34
33,73
33,87
33,103
33,156
33,174
33,189
33,206
33,238
33,291
33,302
33,388
33,408
33,423
33,426
33,472
33,574
33,577
33,583
33,631
33,777
33,890
34,44
34,49
34,57
34,69
34,83
34,84
34,100
34,127
34,148
34,149
34,218
34,219
34,365
34,426
34,559
34,566
34,591
34,660
34,806
34,850
34,868
34,881
34,947
35,48
35,55
35,71
35,95
35,100
35,109
35,115
35,122
35,172
35,173
35,189
35,207
35,224
35,308
35,319
35,375
35,376
35,402
35,530
35,551
35,608
35,643
35,713
35,768
35,789
35,970
36,45
36,51
36,63
36,119
36,135
36,142
36,165
36,197
36,206
36,254
36,255
36,328
36,330
36,448
36,449
36,502
36,514
36,516
36,523
36,525
36,601
36,623
36,706
36,799
36,953
37,66
37,68
37,81
37,93
37,111
37,116
37,123
37,139
37,159
37,165
37,175
37,284
37,300
37,356
37,369
37,410
37,412
37,441
37,473
37,588
37,732
37,814
37,832
38,49
38,62
38,64
38,67
38,90
38,116
38,123
38,213
38,263
38,287
38,305
38,307
38,314
38,348
38,378
38,393
38,438
38,441
38,464
38,550
38,556
38,638
38,676
38,824
38,970
39,55
39,59
39,79
39,89
39,90
39,101
39,139
39,186
39,189
39,223
39,225
39,307
39,328
39,333
39,375
39,380
39,486
39,631
39,674
39,677
39,759
39,882
39,929
39,965
40,42
40,46
40,50
40,66
40,73
40,85
40,98
40,101
40,111
40,118
40,147
40,167
40,173
40,339
40,344
40,395
40,432
40,483
40,515
40,551
40,561
40,570
40,632
40,742
40,777
40,833
41,42
41,63
41,74
41,114
41,172
41,190
41,192
41,215
41,233
41,250
41,301
41,322
41,356
41,374
41,394
41,600
41,645
41,646
41,676
41,742
41,865
41,911
42,61
42,66
42,76
42,77
42,100
42,110
42,135
42,136
42,173
42,202
42,205
42,237
42,252
42,342
42,385
42,536
42,570
42,619
42,771
42,910
42,941
42,986
43,52
43,56
43,83
43,87
43,106
43,108
43,119
43,135
43,168
43,244
43,247
43,262
43,265
43,288
43,368
43,377
43,447
43,516
43,549
43,589
43,603
43,645
43,675
43,920
44,68
44,73
44,93
44,103
44,107
44,117
44,140
44,141
44,149
44,203
44,214
44,272
44,290
44,342
44,364
44,398
44,420
44,428
44,591
44,684
44,717
44,752
44,848
44,983
45,55
45,56
45,63
45,65
45,69
45,91
45,125
45,127
45,152
45,163
45,175
45,237
45,247
45,248
45,277
45,332
45,373
45,487
45,817
45,831
45,944
46,54
46,58
46,72
46,79
46,93
46,112
46,211
46,251
46,264
46,307
46,329
46,490
46,594
46,598
46,607
46,640
46,673
46,738
47,50
47,76
47,90
47,102
47,116
47,129
47,144
47,148
47,161
47,170
47,229
47,234
47,256
47,281
47,291
47,306
47,378
47,526
47,550
47,620
47,722
47,758
47,809
47,884
47,935
47,944
48,71
48,104
48,161
48,178
48,181
48,185
48,190
48,202
48,209
48,223
48,240
48,258
48,417
48,472
48,526
48,563
48,749
48,756
48,826
48,833
48,981
49,86
49,109
49,123
49,126
49,140
49,149
49,151
49,166
49,173
49,225
49,239
49,342
49,357
49,474
49,476
49,492
49,500
49,513
49,588
49,607
49,770
49,844
49,853
50,82
50,98
50,102
50,129
50,154
50,172
50,183
50,196
50,232
50,256
50,289
50,338
50,373
50,431
50,454
50,514
50,571
50,710
50,744
50,920
50,986
51,67
51,68
51,100
51,147
51,167
51,193
51,225
51,237
51,265
51,340
51,362
51,490
51,514
51,530
51,557
51,659
51,665
51,727
51,822
51,953
52,63
52,72
52,92
52,101
