src_node_id,dest_node_id
0,59
0,70
0,183
0,201
0,224
0,252
0,351
0,427
0,497
0,568
0,595
0,625
0,671
0,674
0,694
0,699
0,804
0,822
0,846
0,849
0,853
0,1222
0,1328
0,1482
0,1764
0,1924
0,1936
0,2103
0,2140
0,2156
0,2168
0,2216
0,2341
0,2620
0,2677
0,2774
0,2985
0,3078
0,3264
0,3439
0,4129
0,4196
0,4255
0,4500
0,4642
0,4681
0,4802
0,4812
0,4899
1,34
1,47
1,304
1,367
1,546
1,681
1,711
1,765
1,891
1,1012
1,1195
1,1331
1,1375
1,1388
1,1400
1,1433
1,1518
1,1533
1,1566
1,1885
1,1983
1,2113
1,2162
1,2272
1,2406
1,2608
1,2810
1,2847
1,2877
1,2939
1,3215
1,3243
1,3473
1,3640
1,3682
1,3792
1,3795
1,3834
1,4023
1,4059
1,4222
1,4249
1,4378
1,4557
1,4559
1,4714
1,4832
1,4962
1,4969
2,73
2,141
2,332
2,486
2,665
2,750
2,756
2,802
2,816
2,842
2,873
2,1028
2,1237
2,1383
2,1503
2,1527
2,1709
2,1758
2,1882
2,1908
2,2018
2,2027
2,2082
2,2166
2,2365
2,2481
2,2647
2,3042
2,3159
2,3276
2,3412
2,3549
2,3601
2,3749
2,3789
2,3859
2,3864
2,4054
2,4064
2,4157
2,4189
2,4209
2,4411
2,4415
2,4554
2,4706
2,4779
2,4923
2,4994
3,29
3,57
3,84
3,136
3,210
3,307
3,329
3,382
3,595
3,649
3,689
3,851
3,854
3,874
3,948
3,1047
3,1464
3,1577
3,1635
3,1675
3,1881
3,1997
3,2031
3,2095
3,2098
3,2158
3,2241
3,2361
3,2391
3,2694
3,2720
3,2769
3,2798
3,2870
3,3213
3,3232
3,3575
3,3700
3,3712
3,3943
3,3976
3,3991
3,4022
3,4304
3,4329
3,4729
3,4807
3,4819
4,8
4,43
4,161
4,198
4,297
4,572
4,748
4,844
4,912
4,926
4,1030
4,1054
4,1055
4,1097
4,1157
4,1189
4,1515
4,1533
4,1549
4,1631
4,1689
4,1812
4,1815
4,1839
4,2255
4,2676
4,2740
4,2843
4,2910
4,2996
4,3218
4,3283
4,3312
4,3394
4,3418
4,3422
4,3500
4,3832
4,3865
4,3934
4,3975
4,4112
4,4150
4,4353
4,4360
4,4488
4,4876
4,4982
5,138
5,182
5,331
5,344
5,390
5,409
5,464
5,478
5,494
5,531
5,616
5,992
5,1010
5,1199
5,1241
5,1492
5,1573
5,1587
5,1619
5,1647
5,1786
5,1836
5,1958
5,2059
5,2125
