src_node_id,dest_node_id
0,16
0,49
0,51
0,54
0,60
0,98
0,346
0,419
0,464
0,470
0,494
0,507
0,510
0,611
0,661
0,697
0,736
0,800
0,805
0,874
0,947
0,987
0,1091
0,1135
0,1192
0,1445
0,1451
0,1457
0,1660
0,1792
0,2004
0,2050
0,2129
0,2244
0,2256
0,2292
0,2647
0,2805
0,2859
0,3259
0,3279
0,3351
0,3365
0,3485
0,3935
0,4169
0,4217
0,4256
0,4350
0,4802
1,130
1,210
1,270
1,273
1,287
1,307
1,316
1,453
1,594
1,618
1,681
1,892
1,996
1,1020
1,1048
1,1049
1,1067
1,1070
1,1126
1,1332
1,1352
1,1395
1,1539
1,1837
1,2051
1,2077
1,2436
1,2508
1,2600
1,2647
1,2956
1,2966
1,3072
1,3265
1,3310
1,3316
1,3326
1,3403
1,3611
1,4180
1,4253
1,4345
1,4374
1,4396
1,4447
1,4835
1,4909
1,4915
1,4925
1,4961
2,40
2,43
2,157
2,224
2,272
2,466
2,557
2,726
2,887
2,939
2,1003
2,1009
2,1121
2,1180
2,1196
2,1238
2,1249
2,1429
2,1514
2,1521
2,1560
2,1570
2,1571
2,1599
2,1705
2,1713
2,1850
2,2017
2,2095
2,2214
2,2278
2,2412
2,2469
2,2628
2,2911
2,2923
2,2990
2,3079
2,3109
2,3120
2,3141
2,3170
2,3223
2,3670
2,4083
2,4337
2,4373
2,4465
2,4722
2,4734
3,6
3,14
3,151
3,169
3,172
3,191
3,285
3,330
3,398
3,402
3,469
3,527
3,613
3,684
3,968
3,977
3,1037
3,1114
3,1165
3,1188
3,1392
3,1663
3,1888
3,1951
3,2008
3,2164
3,2180
3,2200
3,2213
3,2243
3,2303
3,2466
3,2713
3,2895
3,3037
3,3086
3,3163
3,3291
3,3377
3,3381
3,3498
3,3667
3,3732
3,3785
3,3980
3,4141
3,4428
3,4453
3,4538
3,4897
4,105
4,141
4,215
4,327
4,390
4,431
4,559
4,685
4,714
4,1080
4,1086
4,1100
4,1288
4,1299
4,1364
4,1384
4,1534
4,1720
4,1816
4,1841
4,1920
4,2027
4,2040
4,2055
4,2196
4,2204
4,2285
4,2294
4,2407
4,2478
4,3095
4,3249
4,3263
4,3455
4,3482
4,3574
4,3653
4,3957
4,4017
4,4018
4,4264
4,4519
4,4549
4,4565
4,4566
4,4639
4,4641
4,4664
4,4871
5,18
5,23
5,33
5,132
5,135
5,174
5,195
5,230
5,244
5,417
5,449
5,651
5,653
5,706
5,717
5,890
5,926
5,993
5,1065
5,1248
5,1286
5,1489
5,1500
5,1747
5,1821
5,1830
5,1966
5,2091
5,2141
5,2288
5,2385
5,2397
5,2631
5,2723
5,2845
5,2860
5,3281
5,3563
5,3752
5,3859
5,3931
5,4142
5,4232
5,4311
5,4410
5,4467
5,4814
5,4880
6,23
6,92
6,110
6,153
6,183
6,205
6,254
6,259
6,363
6,379
6,419
6,543
6,567
6,584
6,592
6,602
6,673
6,832
6,1076
6,1110
6,1127
6,1139
6,1270
6,1426
6,1796
6,1888
6,1939
6,2076
6,2135
6,2228
6,2265
6,2437
6,2630
6,2708
6,2904
6,2955
6,2985
6,3068
6,3180
6,3305
6,3322
6,3384
6,4606
6,4632
6,4732
6,4738
6,4754
7,21
7,33
7,71
7,87
7,128
7,171
7,206
7,214
7,218
7,316
7,332
7,333
7,377
7,548
7,551
7,604
7,731
7,778
7,840
7,890
7,1077
7,1090
7,1176
7,1214
7,1589
7,1901
7,1955
7,2060
7,2160
7,2270
7,2287
7,2425
7,2475
7,3240
7,3530
7,3620
7,3792
7,3829
7,3979
7,3998
7,4003
7,4042
7,4081
7,4353
7,4443
7,4522
7,4643
7,4763
8,28
8,118
8,150
8,169
8,176
8,288
8,295
8,368
8,461
8,506
8,534
8,546
8,575
8,660
8,697
8,853
8,879
8,1146
8,1197
8,1394
8,1428
8,1454
8,1473
8,1488
8,1491
8,1568
8,1639
8,1800
8,1943
8,2065
8,2279
8,2360
8,2426
8,2752
8,2840
8,2871
8,2873
8,2913
8,2935
8,2938
8,2988
8,3355
8,3481
8,3875
8,3974
8,4258
8,4609
8,4823
9,95
9,161
9,325
9,361
9,393
9,407
9,530
9,544
9,545
9,605
9,1074
9,1200
9,1248
9,1307
9,1450
9,1525
9,1540
9,1632
9,1771
9,1774
9,1857
9,1865
9,1889
9,2005
9,2033
9,2049
9,2064
9,2074
9,2128
9,2182
9,2269
9,2274
9,2505
