src_node_id,dest_node_id
0,93
0,96
0,178
0,332
0,347
0,369
0,468
0,671
0,696
0,900
0,994
0,995
0,1172
0,1197
0,1237
0,1295
0,1327
0,1346
0,1445
0,1643
0,1676
0,1753
0,1810
0,1853
0,1926
0,2357
0,2569
0,2764
0,2775
0,2782
0,2826
0,2924
0,2991
0,3076
0,3247
0,3288
0,3460
0,3486
0,3532
0,3793
0,3795
0,4117
0,4157
0,4184
0,4329
0,4385
0,4522
0,4624
0,4860
0,4937
1,9
1,48
1,94
1,96
1,285
1,307
1,389
1,493
1,541
1,575
1,584
1,725
1,852
1,853
1,916
1,962
1,973
1,1188
1,1335
1,1440
1,1449
1,1478
1,1586
1,1682
1,1747
1,1944
1,1969
1,2000
1,2027
1,2173
1,2269
1,2585
1,2769
1,2857
1,2902
1,2925
1,2966
1,3129
1,3266
1,3557
1,3793
1,3901
1,4121
1,4301
1,4336
1,4338
1,4437
1,4454
1,4937
2,8
2,42
2,63
2,102
2,275
2,283
2,295
2,377
2,433
2,557
2,624
2,701
2,790
2,877
2,903
2,913
2,956
2,984
2,1010
2,1030
2,1066
2,1239
2,1407
2,1521
2,1556
2,1716
2,1893
2,1931
2,2013
2,2014
2,2141
2,2195
2,2291
2,2442
2,2571
2,2662
2,2712
2,2888
2,2899
2,2940
2,3117
2,3424
2,3483
2,3515
2,3809
2,4208
2,4345
2,4407
2,4789
3,32
3,256
3,287
3,378
3,404
3,528
3,595
3,669
3,677
3,683
3,779
3,855
3,900
3,1000
3,1305
3,1629
3,1665
3,1821
3,1865
3,1899
3,1912
3,2074
3,2302
3,2339
3,2361
3,2478
3,2720
3,2960
3,3026
3,3143
3,3264
3,3289
3,3431
3,3574
3,3591
3,3871
3,3873
3,3958
3,4200
3,4234
3,4308
3,4353
3,4503
3,4604
3,4652
3,4867
3,4885
4,80
4,90
4,178
4,202
4,257
4,439
4,477
4,499
4,549
4,571
4,685
4,741
4,758
4,804
4,842
4,1002
4,1022
4,1127
4,1189
4,1419
4,1463
4,1503
4,1593
4,1704
4,1717
4,1796
4,1800
4,1904
4,1928
4,1991
4,2172
4,2299
4,2588
4,2720
4,2853
4,3252
4,3257
4,3301
4,3507
4,3536
4,3718
4,4355
4,4559
4,4567
4,4582
4,4599
4,4826
5,57
5,91
5,141
5,195
5,320
5,324
5,410
5,450
5,466
5,584
5,633
5,650
5,681
5,694
5,765
5,809
5,869
5,928
5,931
5,1077
5,1257
5,1402
5,1416
5,1431
5,1505
5,1561
5,1577
5,1756
5,1816
5,1880
5,2011
5,2043
5,2182
5,2354
5,2543
5,2658
5,2880
5,2929
5,2956
5,3093
5,3600
5,3728
5,3750
5,3962
5,4300
5,4758
6,58
6,140
6,353
6,409
6,500
6,553
6,626
6,639
6,738
6,991
6,1378
6,1404
6,1439
6,1466
6,1557
6,1708
6,1769
6,2067
6,2117
6,2156
6,2243
6,2315
6,2547
6,2598
6,2719
6,2852
6,2955
6,2994
6,3138
6,3227
6,3251
6,3278
6,3360
6,3404
6,3546
6,3683
6,3732
6,3739
6,3790
6,3838
6,4263
6,4275
6,4464
6,4553
6,4707
6,4917
7,128
7,130
7,133
7,137
7,163
7,164
7,197
7,273
7,352
7,360
7,389
7,540
7,555
7,616
7,681
7,702
7,736
7,795
7,1088
7,1262
7,1642
7,1902
7,1903
7,1925
7,1948
7,2056
7,2103
7,2380
7,2670
7,2744
7,2745
7,2760
7,2844
7,3100
7,3110
7,3173
7,3312
7,3339
7,3529
7,3715
7,3874
7,3990
7,4397
7,4484
7,4663
7,4852
8,42
8,102
8,120
8,211
8,221
8,283
8,295
8,377
8,413
8,425
8,624
