node_id,random_community_feature,community_id,is_outlier
150,44.88420493786379,0,1
330,35.36227456301782,0,1
396,35.76826289745185,0,1
402,35.45467965966638,0,1
406,43.485161762763866,0,1
450,41.75851267389485,0,1
557,35.92578143353565,0,1
789,49.39197330043745,0,1
827,40.315927258860995,0,1
829,50.23502242075176,0,1
868,45.16777989742839,0,1
957,43.18889548771112,0,1
972,38.33286568133028,0,1
982,42.388420751296124,0,1
1093,52.2580863973757,0,1
1339,37.529936459196115,0,1
1363,33.11737345783797,0,1
1397,35.570190709059915,0,1
1405,53.052199815641664,0,1
1480,53.72690970943873,0,1
1496,32.226908426112715,0,1
1579,54.995472246956425,0,1
1598,41.26213211874535,0,1
1600,48.65531785513471,0,1
1609,42.830138785154155,0,1
1713,46.11738405340782,0,1
1723,40.27442426123599,0,1
1766,35.748451121851275,0,1
1780,38.09416814085788,0,1
1823,35.34900774186453,0,1
1861,37.57334363186104,0,1
1988,45.51759025772891,0,1
2117,54.72960026746458,0,1
2170,36.527008666663946,0,1
2251,43.57536409209398,0,1
2285,37.258389000348586,0,1
2313,46.41649362589855,0,1
2387,34.309119794532386,0,1
2423,46.984630694072,0,1
2460,37.5911188729775,0,1
2576,45.13268130787626,0,1
2579,37.447457716936654,0,1
2636,32.15471903739638,0,1
2742,37.534013530549466,0,1
2818,32.682038246766055,0,1
3002,48.79742832841192,0,1
3067,38.761853378686396,0,1
3095,43.9343926498057,0,1
3099,29.767825091928138,0,1
3146,40.49136597947123,0,1
3197,46.2861707213213,0,1
3274,36.54716715924069,0,1
3305,40.61334528379893,0,1
3318,35.442470241440226,0,1
3341,38.41706694192731,0,1
3366,32.574648161858796,0,1
3430,31.47448622504083,0,1
3496,27.534461843475178,0,1
3515,35.2185294018455,0,1
3566,30.21716442647717,0,1
3609,48.59122008183829,0,1
3657,43.188356036447814,0,1
3786,42.203896050725525,0,1
4175,52.42953917804525,0,1
4237,30.19508513286236,0,1
4269,57.36258017533315,0,1
4293,42.344663297127866,0,1
4774,33.82334453706231,0,1
4819,32.6344808302933,0,1
4998,42.34903660010827,0,1
26,-62.23264081386573,1,0
89,-48.61692054179899,1,0
122,-47.308825106100684,1,0
179,-64.52936325401255,1,0
188,-47.16697276093823,1,0
247,-43.481137606234675,1,0
346,-44.948864587026065,1,0
352,-63.38471123810148,1,0
395,-37.52634923338149,1,0
412,-44.721474933256275,1,0
427,-47.2760170900722,1,0
446,-53.04420053299867,1,0
455,-40.82521772126537,1,0
472,-39.10546700151222,1,0
542,-50.77854383390385,1,0
636,-46.01315320525249,1,0
645,-39.866275759920036,1,0
663,-63.052267580605076,1,0
738,-45.78068526865961,1,0
756,-62.66002670060828,1,0
850,-54.453079019191755,1,0
983,-42.84420076495815,1,0
1025,-47.96333953969833,1,0
1060,-50.09538881730861,1,0
1069,-49.22718244084595,1,0
1078,-39.689474512057615,1,0
1161,-40.86796815518805,1,0
1164,-53.32241440117072,1,0
1177,-44.31805150212229,1,0
1221,-50.68446744305203,1,0
1267,-26.718064619905494,1,0
1308,-52.9230301471475,1,0
1336,-49.367597435330346,1,0
1366,-49.66812774803456,1,0
1441,-50.419548689118564,1,0
1448,-45.583723825185686,1,0
1594,-44.48386137675335,1,0
1624,-60.2519426391065,1,0
1645,-51.537266102068486,1,0
1666,-57.76686069591958,1,0
1686,-36.45522897323624,1,0
1726,-26.209587937508932,1,0
1803,-35.22964874225752,1,0
1836,-43.87381919637179,1,0
1925,-38.2364899285905,1,0
1945,-45.369444084691665,1,0
2037,-32.94994985525788,1,0
2045,-41.19256950261449,1,0
2094,-48.67671245054047,1,0
2174,-56.175595497620456,1,0
2182,-52.094505004642684,1,0
2185,-44.14391927655876,1,0
2284,-56.97820187747901,1,0
2319,-48.6087468114321,1,0
2320,-35.5906362738607,1,0
2349,-46.51561501965548,1,0
2389,-30.21024461216804,1,0
2404,-34.696715830148,1,0
2456,-49.157541882554554,1,0
2554,-58.09081336570526,1,0
2575,-47.16039429895521,1,0
2669,-50.76765901595461,1,0
2707,-43.611076446671596,1,0
2741,-33.30262439485779,1,0
2878,-56.12185355860754,1,0
2959,-50.00027447675324,1,0
2963,-43.989545863971045,1,0
2969,-37.29907539017762,1,0
3030,-42.50274342582066,1,0
3125,-43.30644999111781,1,0
3297,-35.552099133583354,1,0
3324,-42.64611085926559,1,0
3346,-48.735542380464864,1,0
3362,-46.28241861497506,1,0
3367,-52.65390787060567,1,0
3390,-42.203069484760576,1,0
3402,-38.90348117824294,1,0
3442,-71.59712199026909,1,0
3469,-36.60574333027863,1,0
3558,-47.23107648121407,1,0
3575,-42.91808040801838,1,0
3673,-41.238546168276606,1,0
3702,-65.89135242181875,1,0
3748,-56.72890721233625,1,0
4123,-49.536583233115024,1,0
4230,-53.35677308852149,1,0
4250,-44.474496484004504,1,0
4271,-51.0520964991118,1,0
4282,-61.023003713534536,1,0
4340,-41.655973259552525,1,0
4367,-37.58952475922515,1,0
4452,-42.05562924563107,1,0
4460,-52.70165498935119,1,0
4599,-48.934394264727594,1,0
4863,-42.18837164196234,1,0
4922,-41.73181414389342,1,0
4924,-38.36698590998693,1,0
138,-5.339060818313952,2,0
163,-11.406886688843187,2,0
191,-8.563293306042691,2,0
218,-0.45193344507921474,2,0
343,-14.594138859774432,2,0
440,-5.933622476975069,2,0
463,-4.943880564273079,2,0
513,-10.779593145948471,2,0
535,-9.331701606936258,2,0
650,-9.719364522597248,2,0
716,-9.25493643402516,2,0
723,-4.690572018047862,2,0
769,-7.656797765999995,2,0
807,-10.236059162209642,2,0
809,-10.475390519106192,2,0
969,-9.166195525259802,2,0
991,-10.962976864190036,2,0
1051,-5.465022841798708,2,0
1097,-13.36080806714753,2,0
1159,-2.267897684572601,2,0
1435,-6.522249610150986,2,0
1565,-6.8595565439549935,2,0
1679,2.5697223340423783,2,0
