src_node_id,dest_node_id
0,9
0,11
0,18
0,20
0,48
0,49
0,58
0,63
0,69
0,71
0,74
0,83
0,90
0,96
0,107
0,120
0,213
0,262
0,294
0,298
0,309
0,321
0,325
0,328
0,330
0,336
0,355
0,358
0,390
0,413
0,427
0,431
0,436
0,475
0,509
0,573
0,580
0,637
0,697
0,705
0,711
0,756
0,817
0,879
0,914
0,917
0,930
0,936
0,956
0,975
1,4
1,12
1,15
1,16
1,20
1,33
1,36
1,52
1,70
1,72
1,81
1,86
1,88
1,93
1,95
1,99
1,104
1,148
1,160
1,163
1,167
1,170
1,172
1,189
1,203
1,221
1,251
1,287
1,288
1,293
1,337
1,354
1,426
1,458
1,466
1,473
1,474
1,475
1,549
1,565
1,617
1,792
1,825
1,846
1,867
1,951
1,968
1,981
2,3
2,27
2,39
2,41
2,52
2,53
2,60
2,65
2,71
2,72
2,76
2,92
2,108
2,113
2,143
2,158
2,170
2,177
2,188
2,208
2,227
2,228
2,235
2,260
2,280
2,304
2,334
2,346
2,412
2,440
2,464
2,477
2,489
2,513
2,573
2,591
2,644
2,663
2,687
2,733
2,735
2,764
2,794
2,827
2,838
2,922
2,973
3,27
3,35
3,37
3,39
3,53
3,60
3,70
3,71
3,76
3,85
3,87
3,92
3,143
3,182
3,186
3,190
3,203
3,216
3,233
3,235
3,242
3,248
3,274
3,334
3,363
3,416
3,435
3,442
3,461
3,528
3,550
3,561
3,573
3,593
3,602
3,614
3,631
3,724
3,725
3,759
3,767
3,827
3,844
3,874
3,919
3,981
4,12
4,14
4,16
4,20
4,25
4,33
4,36
4,52
4,60
4,70
4,72
4,81
4,101
4,104
4,110
4,163
4,168
4,185
4,189
4,207
4,221
4,235
4,246
4,265
4,268
4,288
4,293
4,335
4,354
4,375
4,376
4,387
4,475
4,516
4,561
4,650
4,697
4,706
4,766
4,787
4,811
4,854
4,951
4,965
4,977
4,989
5,6
5,14
5,16
5,24
5,26
5,41
5,44
5,73
5,86
5,88
5,100
5,120
5,125
5,134
5,135
5,141
5,179
5,201
5,202
5,211
5,223
5,231
5,313
5,315
5,357
5,362
5,418
5,467
5,488
5,546
5,611
5,632
5,633
5,659
5,667
5,700
5,702
5,714
5,776
5,810
5,812
5,847
5,856
5,870
5,875
6,10
6,16
6,24
6,30
6,32
6,33
6,37
6,46
6,71
6,86
6,113
6,115
6,145
6,150
6,162
6,178
6,198
6,209
6,223
6,234
6,261
6,278
6,290
6,307
6,331
6,336
6,379
6,389
6,411
6,418
6,425
6,434
6,443
6,467
6,488
6,493
6,520
6,682
6,798
6,812
6,834
6,893
7,8
7,42
7,49
7,57
7,61
7,87
7,96
7,126
7,129
7,138
7,157
7,164
7,178
7,183
7,204
7,212
7,225
7,238
7,250
7,255
7,266
7,300
7,329
7,405
7,432
7,465
7,491
7,562
7,572
7,583
7,622
7,632
7,642
7,683
7,719
7,737
7,783
7,831
7,832
7,896
7,905
7,972
7,988
8,12
8,19
8,27
8,28
8,29
8,30
8,48
8,80
8,89
8,98
8,105
8,112
8,123
8,196
8,228
8,229
8,254
8,267
8,271
8,277
8,328
8,374
8,380
8,406
8,415
8,452
8,463
8,525
8,537
8,581
8,599
8,621
8,668
8,679
8,729
8,738
8,793
8,823
8,852
8,889
8,923
9,11
9,13
9,18
9,28
9,50
9,56
9,69
9,73
9,74
9,122
9,130
9,135
9,151
9,199
9,244
9,264
9,282
9,294
9,296
9,298
9,325
9,332
9,336
9,366
9,370
9,397
9,423
9,483
9,487
9,498
9,517
9,552
9,555
9,594
9,687
9,690
9,725
9,777
9,835
9,857
9,883
10,14
10,15
10,22
10,23
10,25
10,38
10,50
10,54
10,64
10,65
10,68
10,83
10,97
10,132
10,156
10,159
10,206
10,247
10,287
10,297
10,302
10,307
10,344
10,392
10,396
10,501
10,506
10,532
10,558
10,568
10,599
10,620
10,636
10,655
10,674
10,707
10,765
10,778
10,826
10,876
10,928
11,18
11,49
11,50
11,54
11,56
11,73
11,74
11,77
11,79
11,90
11,96
11,107
11,132
11,159
11,185
11,264
11,268
11,271
11,282
11,285
11,308
11,336
11,338
11,351
11,382
11,423
11,436
11,483
11,498
11,509
11,575
11,590
11,612
11,617
11,838
11,864
11,906
11,940
11,995
12,20
12,25
12,33
12,53
12,75
12,87
12,93
12,95
12,104
12,125
12,141
12,143
12,163
12,167
12,168
12,207
12,238
12,314
12,341
12,354
12,361
12,376
12,405
12,422
12,446
12,473
12,516
12,520
12,574
12,585
12,752
12,828
12,899
12,915
12,920
12,929
12,932
12,933
13,42
13,51
13,52
13,57
13,59
13,61
13,63
13,66
13,87
13,99
13,126
13,129
13,136
13,173
13,186
13,204
13,233
13,250
13,266
13,269
13,279
13,288
13,318
13,326
13,329
13,404
13,431
13,552
13,554
13,601
13,618
13,677
13,770
13,810
13,884
13,896
13,908
13,952
13,988
13,992
14,15
14,22
14,27
14,38
14,54
14,61
14,65
14,68
14,80
14,97
14,132
14,136
14,137
14,139
14,156
