node_id,random_community_feature,community_id,is_outlier
150,44.88420493786379,0,1
396,35.36227456301782,0,1
402,35.76826289745185,0,1
450,35.45467965966638,0,1
789,43.485161762763866,0,1
827,41.75851267389485,0,1
829,35.92578143353565,0,1
868,49.39197330043745,0,1
957,40.315927258860995,0,1
982,50.23502242075176,0,1
1339,45.16777989742839,0,1
1363,43.18889548771112,0,1
1480,38.33286568133028,0,1
1496,42.388420751296124,0,1
1579,52.2580863973757,0,1
1598,37.529936459196115,0,1
1609,33.11737345783797,0,1
1713,35.570190709059915,0,1
1780,53.052199815641664,0,1
1861,53.72690970943873,0,1
1988,32.226908426112715,0,1
2117,54.995472246956425,0,1
2170,41.26213211874535,0,1
2251,48.65531785513471,0,1
2285,42.830138785154155,0,1
2313,46.11738405340782,0,1
2387,40.27442426123599,0,1
2423,35.748451121851275,0,1
2460,38.09416814085788,0,1
2576,35.34900774186453,0,1
2579,37.57334363186104,0,1
2636,45.51759025772891,0,1
2818,54.72960026746458,0,1
3002,36.527008666663946,0,1
3067,43.57536409209398,0,1
3095,37.258389000348586,0,1
3146,46.41649362589855,0,1
3197,34.309119794532386,0,1
3305,46.984630694072,0,1
3318,37.5911188729775,0,1
3341,45.13268130787626,0,1
3366,37.447457716936654,0,1
3515,32.15471903739638,0,1
3566,37.534013530549466,0,1
3609,32.682038246766055,0,1
3657,48.79742832841192,0,1
3786,38.761853378686396,0,1
4269,43.9343926498057,0,1
4293,29.767825091928138,0,1
4998,40.49136597947123,0,1
46,26.550838808702608,1,0
109,24.321436322586887,1,0
142,25.48113636636585,1,0
199,23.07653941342972,1,0
208,37.62218194026841,1,0
267,21.327320489948686,1,0
365,26.828727210857515,1,0
371,22.83061551874205,1,0
416,36.885295636279686,1,0
430,14.897622056438978,1,0
445,24.318592912495657,1,0
465,26.464901877462705,1,0
473,30.401354271003527,1,0
490,31.66407537668222,1,0
560,25.62737089951655,1,0
653,36.37581983536084,1,0
662,30.36029458852773,1,0
680,49.56606233113611,1,0
755,14.096833948980056,1,0
773,33.08872212835515,1,0
867,18.22889332792061,1,0
999,20.433457761305526,1,0
1041,45.26113819766082,1,0
1076,43.11771111765318,1,0
1085,10.99357624429566,1,0
1094,25.5650691017366,1,0
1176,26.96498793946663,1,0
1179,8.535632487858326,1,0
1192,27.116797788159438,1,0
1236,31.061364770829623,1,0
1282,29.490608851206964,1,0
1323,9.76063478966984,1,0
1352,37.43415699252468,1,0
1381,29.73396040731671,1,0
1454,27.000098955385983,1,0
1461,20.82701063104322,1,0
1608,33.903720287868396,1,0
