1	19
1	21
1	25
1	31
1	39
1	50
1	51
1	54
1	55
1	56
1	70
1	73
1	79
1	86
1	95
1	111
1	122
1	132
1	158
1	160
1	176
1	194
1	269
1	274
1	277
1	278
1	302
1	327
1	357
1	390
1	393
1	405
1	416
1	424
1	436
1	458
1	488
1	521
1	522
1	532
1	548
1	565
1	568
1	599
1	600
1	767
1	937
1	946
1	980
2	3
2	6
2	10
2	11
2	15
2	19
2	21
2	26
2	33
2	39
2	47
2	65
2	74
2	76
2	98
2	109
2	119
2	143
2	145
2	156
2	157
2	158
2	170
2	217
2	223
2	310
2	353
2	368
2	376
2	411
2	477
2	505
2	514
2	539
2	552
2	664
2	687
2	688
2	701
2	737
2	758
2	769
2	819
2	822
2	923
2	975
2	987
3	13
3	14
3	17
3	18
3	19
3	32
3	45
3	63
3	65
3	69
3	73
3	75
3	76
3	78
3	95
3	99
3	115
3	132
3	140
3	156
3	160
3	195
3	238
3	245
3	259
3	265
3	310
3	375
3	391
3	394
3	412
3	429
3	480
3	482
3	487
3	561
3	637
3	710
3	713
3	758
3	874
3	894
3	902
3	928
3	938
3	960
4	7
4	9
4	16
4	18
4	23
4	35
4	36
4	39
4	43
4	47
4	53
4	69
4	80
4	110
4	113
4	119
4	128
4	148
4	167
4	177
4	189
4	223
4	237
4	255
4	315
4	316
4	425
4	476
4	507
4	544
4	545
4	555
4	602
4	667
4	693
4	734
4	828
4	844
4	856
4	940
4	942
4	964
4	968
4	973
4	989
5	7
5	12
5	15
5	18
5	38
5	51
5	56
5	76
5	83
5	87
5	90
5	93
5	102
5	117
5	178
5	187
5	189
5	222
5	237
5	284
5	322
5	339
5	340
5	356
5	410
5	411
5	432
5	471
5	488
5	489
5	503
5	529
5	572
5	616
5	633
5	686
5	690
5	758
5	776
5	822
5	861
5	877
5	881
5	973
5	978
6	13
6	15
6	18
6	19
6	39
6	55
6	65
6	76
6	84
6	89
6	95
6	104
6	119
6	122
6	132
6	138
6	143
6	155
6	157
6	250
6	269
6	291
6	306
6	310
6	349
6	383
6	411
6	413
6	514
6	542
6	551
6	601
6	632
6	672
6	686
6	701
6	713
6	736
6	791
6	814
6	853
6	880
6	928
6	982
7	11
7	25
7	27
7	33
7	37
7	38
7	55
7	61
7	104
7	106
7	128
7	133
7	184
7	195
7	198
7	237
7	290
7	293
7	301
7	421
7	422
7	448
7	461
7	475
7	492
7	498
7	563
7	583
7	589
7	599
7	608
7	620
7	627
7	681
7	703
7	734
7	756
7	780
7	795
7	939
7	966
7	994
8	9
8	25
8	26
8	34
8	35
8	36
8	41
8	49
8	74
8	79
8	105
8	114
8	127
8	155
8	177
8	201
8	221
8	233
8	279
8	358
8	372
8	374
8	447
8	448
8	535
8	560
8	561
8	572
8	578
8	581
8	605
8	613
8	666
8	667
8	674
8	706
8	709
8	775
8	807
8	880
8	898
8	969
8	997
9	11
9	12
9	18
9	28
9	30
9	63
9	71
9	85
9	91
9	92
9	103
9	108
9	113
9	199
9	213
9	233
9	234
9	237
9	262
9	269
9	277
9	288
9	293
9	297
9	370
9	390
9	421
9	449
9	496
9	541
9	593
9	643
9	664
9	670
9	687
9	761
9	797
9	815
9	868
9	888
10	29
10	33
10	36
10	39
10	66
10	78
10	98
10	114
10	115
10	130
10	147
10	154
10	166
10	192
10	211
10	215
10	226
10	231
10	235
10	248
10	279
10	323
10	336
10	341
10	350
10	360
10	365
10	373
10	408
10	467
10	491
10	509
10	525
10	569
10	570
10	577
10	634
10	637
10	705
10	903
10	969
11	25
11	45
11	47
11	63
11	71
11	90
11	108
11	113
11	127
11	130
11	179
11	184
11	208
11	234
11	267
11	297
11	326
11	329
11	398
11	407
11	447
11	476
11	499
11	530
11	547
11	614
11	621
11	624
11	662
11	672
11	726
11	738
11	760
11	770
11	797
11	806
11	920
11	981
12	13
12	26
12	29
12	61
12	85
12	103
12	140
12	162
12	246
12	251
12	267
12	289
12	296
12	329
12	336
12	347
12	397
12	398
12	438
12	455
12	538
12	541
12	620
12	631
12	640
12	662
12	682
12	712
12	726
12	735
12	770
12	840
12	872
12	875
12	911
12	953
12	964
12	971
13	16
13	19
13	58
13	75
13	76
13	95
13	115
13	138
13	145
13	157
13	164
13	170
13	183
13	193
13	225
13	258
13	285
13	310
13	319
13	346
13	412
13	413
13	420
13	423
13	482
13	504
13	551
13	619
13	730
13	740
13	762
13	812
13	818
13	881
13	896
13	917
13	959
14	17
14	22
14	24
14	36
14	77
14	79
14	93
14	96
14	137
14	148
14	152
14	153
14	154
14	159
14	173
14	189
14	228
14	266
14	271
14	288
14	321
14	333
14	371
14	385
14	402
14	408
14	436
14	489
14	523
14	580
14	596
14	609
14	655
14	669
14	692
14	728
14	778
14	853
14	977
15	19
15	48
15	54
15	64
15	71
15	95
15	109
15	114
15	136
15	143
15	144
