node_id,random_community_feature,community_id,is_outlier
22,44.88420493786379,0,1
150,35.36227456301782,0,1
330,35.76826289745185,0,1
369,35.45467965966638,0,1
396,43.485161762763866,0,1
402,41.75851267389485,0,1
406,35.92578143353565,0,1
431,49.39197330043745,0,1
450,40.315927258860995,0,1
503,50.23502242075176,0,1
557,45.16777989742839,0,1
582,43.18889548771112,0,1
789,38.33286568133028,0,1
827,42.388420751296124,0,1
829,52.2580863973757,0,1
868,37.529936459196115,0,1
957,33.11737345783797,0,1
972,35.570190709059915,0,1
982,53.052199815641664,0,1
1093,53.72690970943873,0,1
1275,32.226908426112715,0,1
1339,54.995472246956425,0,1
1347,41.26213211874535,0,1
1363,48.65531785513471,0,1
1397,42.830138785154155,0,1
1405,46.11738405340782,0,1
1480,40.27442426123599,0,1
1496,35.748451121851275,0,1
1579,38.09416814085788,0,1
1598,35.34900774186453,0,1
1600,37.57334363186104,0,1
1609,45.51759025772891,0,1
1713,54.72960026746458,0,1
1723,36.527008666663946,0,1
1758,43.57536409209398,0,1
1766,37.258389000348586,0,1
1780,46.41649362589855,0,1
1797,34.309119794532386,0,1
1823,46.984630694072,0,1
1861,37.5911188729775,0,1
1988,45.13268130787626,0,1
2078,37.447457716936654,0,1
2117,32.15471903739638,0,1
2170,37.534013530549466,0,1
2177,32.682038246766055,0,1
2240,48.79742832841192,0,1
2251,38.761853378686396,0,1
2285,43.9343926498057,0,1
2313,29.767825091928138,0,1
2315,40.49136597947123,0,1
2387,46.2861707213213,0,1
2423,36.54716715924069,0,1
2460,40.61334528379893,0,1
2576,35.442470241440226,0,1
2579,38.41706694192731,0,1
2636,32.574648161858796,0,1
2662,31.47448622504083,0,1
2742,27.534461843475178,0,1
2791,35.2185294018455,0,1
2818,30.21716442647717,0,1
2938,48.59122008183829,0,1
3002,43.188356036447814,0,1
3067,42.203896050725525,0,1
3095,52.42953917804525,0,1
3099,30.19508513286236,0,1
3117,57.36258017533315,0,1
3146,42.344663297127866,0,1
3197,33.82334453706231,0,1
3274,32.6344808302933,0,1
3305,42.34903660010827,0,1
3318,29.19022840376399,0,1
3341,33.0801637126754,0,1
3366,58.03788955230278,0,1
3430,37.59491410657787,0,1
3479,38.828876926409905,0,1
3496,42.93573294496473,0,1
3511,39.9165828181638,0,1
3515,27.077928561626074,0,1
3556,35.75327997311634,0,1
3566,58.023897583815376,0,1
3609,44.52748577177688,0,1
3657,50.24220149840263,0,1
3697,38.652533893965256,0,1
3786,44.340517307963964,0,1
3856,51.11108071950248,0,1
3896,39.24380087840805,0,1
3958,37.76611383409928,0,1
3966,27.687159762861995,0,1
4175,43.81609669234989,0,1
4177,54.097082676736996,0,1
4237,40.953677107137366,0,1
4269,34.774871134982725,0,1
4293,37.807110031326395,0,1
4687,31.39174539354349,0,1
4743,35.85160817732871,0,1
4747,36.9234766487302,0,1
4774,41.88994739802562,0,1
4819,38.524337860726966,0,1
4867,51.46957824625413,0,1
4998,32.51530382764939,0,1
59,8.115276614709297,1,0
92,9.295166710198027,1,0
148,9.563521509186732,1,0
158,5.716276534483255,1,0
217,7.842565393314409,1,0
315,6.322610232196924,1,0
321,11.522422858960923,1,0
365,14.022250855245307,1,0
380,11.821451466581452,1,0
395,9.712365345908553,1,0
417,11.087814034646716,1,0
425,9.347448699431848,1,0
443,12.377673871889986,1,0
515,10.36656189897056,1,0
610,8.540510214729446,1,0
619,6.710862102270255,1,0
637,7.706604997628453,1,0
712,9.646463784464466,1,0
730,6.515034638535141,1,0
822,8.557093111479,1,0
954,11.733374328736737,1,0
999,9.067795119752576,1,0
1034,13.046132960429281,1,0
1043,11.951481457793042,1,0
1052,8.423192921317067,1,0
1135,6.2435692087434,1,0
1138,8.910475798472733,1,0
1151,8.030341378564879,1,0
1195,9.776471796567028,1,0
1241,12.291625016128373,1,0
1283,6.72397456670763,1,0
1311,8.217575085887047,1,0
1340,9.68412926360072,1,0
1417,11.316533262567837,1,0
1424,10.046893325592706,1,0
1569,9.850797428252424,1,0
