node_id,random_community_feature,community_id,is_outlier
829,44.88420493786379,0,1
1496,35.36227456301782,0,1
2251,35.76826289745185,0,1
2285,35.45467965966638,0,1
2387,43.485161762763866,0,1
3067,41.75851267389485,0,1
3146,35.92578143353565,0,1
3341,49.39197330043745,0,1
3366,40.315927258860995,0,1
3515,50.23502242075176,0,1
86,23.480093150176828,1,0
149,24.2273387526824,1,0
182,18.768182729456825,1,0
238,23.157414135549768,1,0
247,27.814681845750865,1,0
306,18.964210837083336,1,0
404,15.865152551335587,1,0
410,16.67399978766912,1,0
453,23.609312243770233,1,0
467,30.922392467137406,1,0
482,26.569272701801943,1,0
501,28.463831913969393,1,0
509,23.03320770029752,1,0
526,27.51599886043713,1,0
596,21.754833030462585,1,0
689,24.80739725831748,1,0
698,21.768399640026054,1,0
716,20.795143894482354,1,0
791,23.149032218621258,1,0
809,21.047669662650453,1,0
901,27.20702159741717,1,0
1030,23.36406924335899,1,0
1072,24.07227727638891,1,0
1107,21.52571663995723,1,0
1116,27.02754797634278,1,0
1125,20.164716508667016,1,0
1207,24.969705702698985,1,0
1210,21.48002215103343,1,0
1223,19.44868372562578,1,0
1267,21.002128249884688,1,0
1313,19.9140729712733,1,0
1354,21.956911455002025,1,0
1382,21.52051230088019,1,0
1410,23.768419225693712,1,0
1483,24.641554106014105,1,0
1490,22.18220729823763,1,0
1634,22.601599224810737,1,0
1661,23.68877652962302,1,0
1682,20.827690036448338,1,0
1703,25.13512417703321,1,0
1723,25.59782999239578,1,0
1761,23.393638845944594,1,0
1836,30.955996076604873,1,0
1868,25.857490414999642,1,0
1956,22.303515017473302,1,0
1976,21.44099223662271,1,0
2067,21.88966299613888,1,0
2075,20.959360072558272,1,0
2124,26.586853591400768,1,0
2151,20.282613195494356,1,0
2202,22.411025921801027,1,0
2210,20.86421576243723,1,0
2213,26.30176320146654,1,0
2313,17.7950581633997,1,0
2346,21.439892163399385,1,0
2347,22.27026729241135,1,0
2376,23.7932223829829,1,0
2416,24.28175046451667,1,0
2431,21.946238969734967,1,0
2482,26.104654564815544,1,0
2543,23.777337000361133,1,0
2579,31.207763899447922,1,0
2600,17.485245112764346,1,0
2691,24.832925178654364,1,0
2729,19.08387764697898,1,0
2763,19.936790953342257,1,0
2898,29.54225255365892,1,0
