src_node_id,dest_node_id
0,46
0,50
0,115
0,161
0,207
0,252
0,327
0,409
0,484
0,503
0,725
0,828
0,881
0,974
0,1087
0,1229
0,1299
0,1640
0,1772
0,1805
0,1818
0,2101
0,2249
0,2625
0,2637
0,2657
0,2696
0,2794
0,2904
0,2920
0,3268
0,3330
0,3588
0,3671
0,3933
0,4247
0,4354
0,4488
0,4745
0,4883
0,5085
0,5498
0,6063
0,6339
0,6454
0,6977
0,7431
0,7445
0,7816
0,9382
1,44
1,84
1,97
1,135
1,251
1,304
1,345
1,384
1,537
1,674
1,891
1,909
1,1078
1,1212
1,1401
1,1420
1,1476
1,1928
1,2017
1,2060
1,2093
1,2129
1,2212
1,2303
1,2353
1,2389
1,2699
1,2894
1,3582
1,3704
1,3757
1,4073
1,4176
1,4267
1,4343
1,4443
1,4451
1,4702
1,5610
1,5886
1,6208
1,6582
1,6623
1,6654
1,7361
1,8291
1,8463
1,9103
1,9223
1,9582
2,44
2,58
2,68
2,69
2,135
2,161
2,193
2,220
2,259
2,295
2,299
2,384
2,428
2,604
2,698
2,715
2,806
2,1083
2,1108
2,1121
2,1193
2,1352
2,1641
2,1892
2,1999
2,2350
2,2521
2,2557
2,2653
2,3366
2,3737
2,4098
2,4721
2,5471
2,5930
2,6099
2,6171
2,6361
2,7672
2,7769
2,7948
2,8432
2,8451
2,8656
2,8739
2,8941
2,8981
2,9059
2,9201
2,9259
3,57
3,96
3,117
3,152
3,159
3,185
3,264
3,279
3,332
3,444
3,484
3,521
3,543
3,739
3,782
3,1173
3,1231
3,1522
3,1846
3,2225
3,2229
3,2398
3,2770
3,3012
3,3291
3,3416
3,3427
3,3820
3,3900
3,3909
3,4069
3,4423
3,4897
3,4970
3,5146
3,5424
3,5553
3,5942
3,5965
3,5990
3,6025
3,6508
3,6628
3,6790
3,7251
3,7887
3,8439
3,9085
3,9260
3,9559
4,44
4,96
4,99
4,124
4,271
4,313
4,435
4,478
4,511
4,575
4,696
4,780
4,784
4,852
4,1414
4,1441
4,1446
4,1462
4,1484
4,1542
4,2184
4,2386
4,2517
4,2788
4,3024
4,3221
4,3339
4,3499
4,3581
4,4106
4,4426
4,5578
4,5708
4,5928
4,5950
4,6261
4,6762
4,6833
4,6984
4,7061
4,7177
4,7220
4,7832
4,8190
4,8733
4,9005
4,9483
4,9591
4,9613
4,9684
5,28
5,35
5,69
5,154
5,250
5,260
5,392
5,455
5,556
5,559
5,808
5,927
5,973
5,1054
5,1880
5,1887
5,1951
5,2152
5,2202
5,2455
5,2468
5,2651
5,2691
5,2806
5,2990
5,3178
5,3293
5,3370
5,3424
5,3782
5,4037
5,4267
5,4603
5,4867
5,4878
5,5918
5,6003
5,6090
5,6841
5,6992
5,7208
5,7238
5,7476
5,7723
5,7924
5,8233
5,8486
5,8689
5,9044
5,9987
6,13
6,74
6,105
6,171
6,181
6,227
6,282
6,685
6,727
6,890
6,1048
6,1143
6,1156
6,1217
6,1466
6,1473
6,1566
6,1613
6,1693
6,1855
6,2290
6,2679
6,3095
6,3195
6,3241
6,3245
6,3341
6,3394
6,3691
6,3786
6,3835
6,4166
6,4403
6,4436
6,4587
6,4786
6,4833
6,5106
6,5123
6,5294
6,5374
6,5700
6,6467
6,6503
6,6570
6,6630
6,6801
6,7296
6,7473
6,7695
7,40
7,59
7,92
7,103
7,165
7,175
7,286
7,336
7,395
7,488
7,768
7,1109
7,1172
7,1283
7,1455
7,1599
7,1659
7,1770
7,1991
7,2142
7,2148
7,2665
7,2668
7,2769
7,2811
7,2871
7,3279
7,3397
7,3487
7,3541
7,3680
7,4431
7,4949
7,5291
7,5335
7,5612
