src_node_id,dest_node_id
0,3
0,8
0,12
0,20
0,24
0,25
0,32
0,43
0,45
0,65
0,78
0,106
0,108
0,114
0,128
0,132
0,135
0,156
0,168
0,198
0,218
0,244
0,247
0,274
0,293
0,368
0,377
0,378
0,391
0,395
0,424
0,427
0,430
0,448
0,481
0,493
0,499
0,503
0,517
0,591
0,691
0,706
0,724
0,777
0,793
0,803
0,846
0,848
0,857
0,865
1,7
1,16
1,17
1,41
1,51
1,53
1,54
1,136
1,145
1,150
1,159
1,160
1,172
1,178
1,190
1,192
1,193
1,215
1,233
1,234
1,246
1,276
1,301
1,308
1,322
1,336
1,340
1,362
1,374
1,399
1,442
1,443
1,492
1,522
1,543
1,553
1,611
1,616
1,673
1,678
1,724
1,742
1,822
1,851
1,852
1,907
1,911
1,939
1,949
1,953
2,15
2,18
2,20
2,23
2,29
2,31
2,35
2,39
2,43
2,48
2,52
2,55
2,92
2,101
2,104
2,181
2,207
2,235
2,237
2,254
2,264
2,265
2,345
2,367
2,380
2,389
2,411
2,417
2,439
2,457
2,533
2,565
2,635
2,663
2,725
2,734
2,749
2,793
2,812
2,854
2,855
2,877
2,887
2,904
2,920
2,946
2,951
2,965
2,968
3,4
3,8
3,9
3,25
3,36
3,45
3,61
3,65
3,78
3,95
3,128
3,130
3,152
3,158
3,163
3,212
3,219
3,226
3,227
3,237
3,244
3,313
3,320
3,332
3,335
3,336
3,395
3,442
3,463
3,475
3,479
3,493
3,504
3,516
3,528
3,593
3,645
3,688
3,692
3,736
3,741
3,823
3,835
3,917
3,940
3,955
3,991
3,994
4,5
4,14
4,17
4,24
4,43
4,45
4,56
4,58
4,119
4,127
4,135
4,143
4,144
4,151
4,152
4,180
4,197
4,198
4,218
4,219
4,234
4,284
4,335
4,365
4,370
4,439
4,479
4,508
4,509
4,512
4,551
4,570
4,578
4,583
4,649
4,706
4,708
4,719
4,813
4,831
4,835
4,842
4,866
4,898
4,943
4,957
5,14
5,16
5,21
5,29
5,33
5,34
5,43
5,44
5,57
5,73
5,83
5,84
5,87
5,90
5,103
5,105
5,117
5,127
5,141
5,156
5,238
5,318
5,342
5,358
5,364
5,398
5,407
5,420
5,468
5,529
5,574
5,591
5,592
5,599
5,604
5,606
5,644
5,679
5,680
5,689
5,709
5,806
5,828
5,876
5,899
6,9
6,10
6,18
6,33
6,39
6,46
6,57
6,64
6,74
6,76
6,105
6,126
6,131
6,134
6,136
6,161
6,194
6,197
6,219
6,236
6,247
6,288
6,299
6,317
6,329
6,350
6,363
6,365
6,389
6,460
6,489
6,497
6,527
6,534
6,549
6,584
6,658
6,725
6,736
6,752
6,804
6,834
6,842
6,851
6,875
7,8
7,16
7,17
7,34
7,41
7,51
7,72
7,99
7,114
7,142
7,150
7,164
7,178
7,190
7,192
7,193
7,215
7,217
7,246
7,276
7,293
7,312
7,322
7,336
7,340
7,362
7,374
7,386
7,391
7,449
7,531
7,543
7,545
7,548
7,553
7,616
7,727
7,817
7,884
7,919
7,924
7,925
7,960
8,12
8,28
8,36
8,41
8,45
8,61
8,65
8,78
8,84
8,119
8,125
8,135
8,180
8,187
8,197
8,210
8,234
8,266
8,278
8,291
8,309
8,318
8,332
8,368
8,370
8,430
8,440
8,525
8,577
8,593
8,603
8,605
8,622
8,696
8,720
8,734
8,768
8,865
8,886
8,976
9,13
9,60
9,62
9,64
9,65
9,74
9,105
9,121
9,126
9,131
9,133
9,136
9,138
9,141
9,164
9,190
9,194
9,247
9,251
9,254
9,259
9,304
9,329
9,354
9,363
9,387
9,437
9,456
9,473
9,480
9,534
9,572
9,585
9,595
9,667
9,681
9,727
9,752
9,807
9,823
9,854
10,14
10,39
10,55
10,60
10,62
10,90
10,105
10,126
10,131
10,134
10,136
10,161
10,164
10,176
10,177
10,191
10,197
10,254
10,259
10,310
10,350
10,365
10,383
10,387
10,394
10,406
10,410
10,414
10,536
10,569
10,573
10,584
10,657
10,658
10,685
10,691
10,694
10,794
10,865
10,875
10,880
10,934
11,32
11,37
11,43
11,52
11,70
11,81
11,86
11,111
11,175
11,182
11,196
11,220
11,221
11,228
11,273
11,285
11,346
11,361
11,407
11,414
11,416
11,450
11,483
11,502
11,538
11,621
11,630
11,648
11,652
11,682
11,683
11,698
11,723
11,796
11,825
11,884
11,905
11,918
11,937
11,972
12,25
12,26
12,43
12,45
12,63
12,78
12,106
12,135
12,139
12,152
12,156
12,158
12,165
12,168
12,218
12,231
12,245
12,248
12,273
12,324
12,348
12,384
12,431
12,543
12,596
12,614
12,655
12,687
12,707
12,710
12,819
12,849
12,911
12,917
12,966
12,978
12,994
13,19
13,37
13,52
13,59
13,67
13,75
13,77
13,94
13,97
13,99
13,124
13,127
13,137
13,138
13,191
13,216
13,220
13,233
13,242
13,278
13,280
13,297
13,299
13,300
13,307
13,321
13,363
13,379
13,403
13,425
13,475
13,583
13,602
13,612
13,712
13,843
13,926
13,930
14,25
14,27
14,38
14,49
14,62
14,67
14,99
14,104
14,123
14,140
14,205
14,231
14,239
14,243
14,263
14,269
14,277
14,287
14,296
14,459
14,474
14,513
14,538
14,545
14,556
14,588
14,607
14,628
14,638
14,689
14,733
14,800
14,801
14,853
14,923
15,23
15,25
15,26
15,35
15,48
15,52
15,55
15,71
15,89
15,90
15,92
15,95
15,99
15,104
15,115
15,126
15,139
15,248
15,255
15,333
15,351
15,367
15,416
15,427
15,439
15,460
15,486
15,516
15,519
15,533
15,559
15,560
15,677
15,754
15,759
15,842
15,970
16,19
16,41
16,50
16,51
16,53
16,97
16,114
16,145
16,150
16,190
16,192
16,229
16,232
16,233
16,281
16,312
16,366
16,385
16,399
16,449
16,505
16,516
16,522
16,544
16,553
16,678
16,727
16,764
16,767
16,822
16,852
16,907
16,924
16,925
16,960
17,41
17,51
17,53
17,93
17,114
17,145
17,167
17,178
17,190
17,191
17,193
17,209
17,215
17,276
17,312
17,340
17,362
17,374
17,423
17,453
17,475
17,492
17,501
17,505
17,575
17,576
17,646
17,651
17,691
17,742
17,903
17,911
17,929
17,943
18,21
18,22
18,46
18,54
18,72
18,79
18,81
18,88
18,91
18,99
18,112
18,123
18,208
18,211
18,241
18,242
18,244
18,249
18,250
18,319
18,382
18,384
18,411
18,476
18,490
18,498
18,581
18,608
18,629
18,655
18,789
18,806
18,826
18,828
18,922
19,24
19,28
19,30
19,37
19,45
19,59
19,68
19,77
19,93
19,94
19,110
19,116
19,228
19,268
19,284
19,295
19,300
19,321
19,343
19,352
19,403
19,406
19,410
19,473
19,553
19,583
19,602
19,614
19,634
19,650
19,722
19,814
19,843
19,906
19,918
20,23
20,31
20,48
20,92
20,95
20,104
20,139
20,144
20,200
20,204
20,255
20,265
20,303
20,308
20,351
20,415
20,416
20,422
20,433
20,435
20,437
20,467
20,486
20,511
20,526
20,561
20,626
20,703
20,754
20,759
20,805
20,900
20,904
20,948
20,968
21,22
21,31
21,46
21,51
21,72
21,91
21,112
21,117
21,160
21,192
21,195
21,208
21,224
21,230
21,251
21,253
21,261
21,295
21,323
21,376
21,382
21,384
21,420
21,428
21,455
21,497
21,601
21,700
21,703
21,755
21,784
21,810
21,870
21,928
22,46
22,54
22,58
22,72
22,75
22,79
22,91
22,96
22,105
22,112
22,160
22,208
22,224
22,242
22,249
22,250
22,251
22,295
22,317
22,323
22,349
22,384
22,403
22,408
22,426
22,476
22,573
22,697
22,761
22,819
22,820
22,826
22,928
22,943
23,31
23,48
23,55
23,56
23,60
23,71
23,78
23,89
23,101
23,122
23,147
23,166
23,192
23,218
23,260
23,299
23,331
23,353
23,400
23,422
23,456
23,470
23,472
23,580
23,599
23,617
23,677
23,795
23,968
23,989
24,25
24,37
24,108
24,142
24,162
24,218
24,222
24,237
24,305
24,324
24,332
24,402
24,424
24,448
24,457
24,479
24,484
24,509
24,555
24,626
24,630
24,645
24,669
24,689
24,748
24,784
24,846
24,901
24,948
25,36
25,56
25,78
25,125
25,128
25,132
25,145
25,161
25,162
25,222
25,261
25,296
25,313
25,320
25,377
25,469
25,558
25,559
25,567
25,597
25,614
25,623
25,901
25,916
25,974
25,994
26,39
26,66
26,76
26,107
26,118
26,143
26,146
26,179
26,197
26,205
26,227
26,250
26,252
26,268
26,339
26,432
26,561
26,595
26,616
26,640
26,700
26,713
26,771
26,860
26,896
26,941
26,956
26,966
26,967
26,980
27,38
27,49
27,67
27,80
27,109
27,113
27,140
27,230
27,239
27,243
27,269
27,281
27,287
27,298
27,355
27,357
27,393
27,397
27,427
27,440
27,441
27,488
27,545
27,588
27,607
27,644
27,662
27,668
27,741
27,844
28,30
28,37
28,51
28,68
28,75
28,115
28,119
28,124
28,127
28,147
28,214
28,228
28,268
28,284
28,334
28,338
28,379
28,471
28,475
28,512
28,524
28,527
28,565
28,599
28,634
28,660
28,942
28,995
28,999
29,33
29,34
29,83
29,84
29,87
29,117
29,141
29,149
29,158
29,174
29,176
29,177
29,200
29,223
29,267
29,330
29,358
29,405
29,441
29,540
29,554
29,566
29,576
29,600
29,604
29,648
29,717
29,863
29,876
30,37
30,68
30,69
30,75
30,88
30,93
30,137
30,180
30,185
30,228
30,268
30,293
30,314
30,330
30,369
30,371
30,372
30,377
30,409
30,511
30,520
30,546
30,565
30,587
30,666
30,686
30,871
30,875
30,938
31,35
31,43
31,51
31,52
31,71
31,122
31,145
31,182
31,189
31,223
31,265
31,272
31,353
31,373
31,400
31,411
31,661
31,694
31,799
31,867
31,900
31,948
31,949
31,951
31,963
31,996
32,61
32,70
32,81
32,86
32,88
32,155
32,159
32,221
32,270
32,273
32,282
32,321
32,343
32,429
32,537
32,542
32,574
32,585
32,609
32,621
32,630
32,642
32,682
32,757
32,802
32,825
32,918
32,958
33,34
33,44
33,49
33,73
33,83
33,84
33,103
33,117
33,132
33,149
33,174
33,229
33,321
33,358
33,364
33,398
33,417
33,426
33,451
33,468
33,519
33,531
33,634
33,709
33,712
33,778
33,982
34,44
34,57
34,73
34,83
34,87
34,100
34,103
34,141
34,177
34,224
34,364
34,398
34,405
34,420
34,436
34,517
34,518
34,538
34,655
34,711
34,714
34,732
34,743
34,787
34,838
34,982
35,39
35,55
35,103
35,104
35,115
35,139
35,145
35,186
35,204
35,277
35,315
35,334
35,367
35,415
35,435
35,530
35,635
35,677
35,699
35,718
35,762
35,787
35,811
35,837
35,969
35,996
36,63
36,78
36,90
36,108
36,119
36,128
36,130
36,132
36,139
36,168
36,245
36,255
36,270
36,291
36,377
36,458
36,474
36,499
36,584
36,619
36,655
36,703
36,763
36,799
36,842
36,882
37,59
37,75
37,77
37,85
37,88
37,93
37,97
37,110
37,116
37,123
37,124
37,169
37,215
37,271
37,343
37,356
37,451
37,495
37,772
37,862
37,880
37,941
37,995
38,49
38,67
38,69
38,72
38,109
38,119
38,123
38,138
38,140
38,194
38,225
38,239
38,263
38,269
38,283
38,355
38,357
38,397
38,474
38,674
38,676
38,778
38,801
38,824
38,852
38,853
38,869
39,89
39,92
39,95
39,113
39,140
39,186
39,189
39,207
39,244
39,277
39,331
39,352
39,375
39,417
39,488
39,560
39,631
39,656
39,668
39,867
39,894
39,933
39,981
40,42
40,53
40,61
40,63
40,66
40,76
40,85
40,107
40,143
40,173
40,179
40,205
40,209
40,219
40,275
40,326
40,331
40,385
40,453
40,551
40,561
40,632
40,713
40,745
40,908
40,946
40,967
40,988
41,51
41,145
41,172
41,178
41,190
41,192
41,193
41,194
41,224
41,226
41,233
41,374
41,386
41,391
41,399
41,466
41,501
41,543
41,616
41,722
41,789
41,816
41,864
42,60
42,61
42,66
42,85
42,107
42,118
42,122
42,130
42,133
42,173
42,179
42,202
42,209
42,244
42,264
42,275
42,344
42,432
42,551
42,564
42,570
42,596
42,632
42,681
42,736
42,941
42,986
43,78
43,104
43,106
43,130
43,132
43,158
43,180
43,244
43,261
43,293
43,324
43,356
43,377
43,434
43,612
43,613
43,645
43,707
43,719
43,763
43,882
44,56
44,100
44,103
44,154
44,166
44,333
44,388
44,405
44,408
44,434
44,448
44,540
44,554
44,566
44,574
44,591
44,606
44,629
44,680
44,715
44,745
44,778
44,790
44,881
45,56
45,61
45,80
45,125
45,130
45,219
45,231
45,252
45,259
45,309
45,348
45,364
45,431
45,434
45,479
45,506
45,544
45,659
45,751
45,799
45,916
46,54
46,58
46,91
46,111
46,177
46,184
46,208
46,257
46,323
46,327
46,384
46,397
46,525
46,535
46,627
46,681
46,716
46,779
46,792
46,826
46,862
46,922
46,971
47,48
47,50
47,82
47,87
47,98
47,120
47,144
47,148
47,183
47,229
47,258
47,289
47,294
47,315
47,348
47,373
47,378
47,404
47,452
47,470
47,586
47,600
47,684
47,773
47,815
47,840
